,filename,column,avr,var,std,skew,kern,logviola,rollingvarmax,DFA,rollingvarmean,violmax,violmean,maxpeaksqt,Unnamed: 14,L
285,5835.csv,millinletTemp,850.7283769191403,2.537972132530876,1.5931014194114812,-0.034576032444745,-0.320838486340635,0.0173537491415991,4.65693476477875,1.0428653926540394,2.394165134493116,4.255090966608935,1.3702200391861048,2.053171512644712,,a
286,5836.csv,millinletTemp,850.2946894601541,3.134402718659785,1.7704244459054967,-0.0251565981584139,-0.0977192884248672,0.0192520518058669,5.719960545153169,1.0561951829126788,2.66775688016674,5.834860153036774,1.503287234476321,2.7276901654010115,,a
287,5837.csv,millinletTemp,849.5434149781995,2.660552016563701,1.6311198657866015,0.1344993288271488,-0.1726307374710676,0.0177729801789608,4.806973985506585,0.9503534884383592,2.3861831748729228,5.1029074802104,1.388216449554763,1.272394536174673,,a
288,5838.csv,millinletTemp,849.9616066546299,3.273858689150748,1.8093807474245844,0.2636015686358004,0.001966667028737,0.0196455877594182,5.200274919463803,0.9271276139032828,2.575150953244034,5.834014328666484,1.505388346682724,2.3298935858452987,,a
289,5839.csv,millinletTemp,851.1913997432607,2.543920731022024,1.594967313465083,-0.1225476132805058,0.1044189853467987,0.0173357601876107,4.556477306577413,0.9114841412706514,2.179905353769012,4.7707492559656925,1.3314118934824772,1.3949465681847222,,a
290,5840.csv,millinletTemp,851.2834531450577,2.7588278929632706,1.6609719723593384,0.0363914354119392,-0.0916991299058183,0.0180482143409034,5.723921132668622,1.0033287473114954,2.361904504463044,5.237037753578344,1.3673790830049914,1.9089523535710085,,a
291,5841.csv,millinletTemp,850.886386574074,2.659421086179369,1.6307731559537546,0.1915109868572923,0.1282241472125593,0.0177110101300387,5.723921132664311,1.042222754632388,2.08358739026976,4.814671129421584,1.3461342047905738,1.4221108419675188,,a
292,5842.csv,millinletTemp,850.6247582417583,2.4395860775298357,1.561917436207764,-0.0204240311851663,0.4305021725076079,0.0170271073047033,5.743517437019758,0.9980146560837344,2.1165304252202084,5.340258069071533,1.2858101193382396,1.2121546604471205,,a
293,5843.csv,millinletTemp,850.1625991809573,3.577344682108897,1.8913869731255144,-0.1262286637872179,-0.4614427506387084,0.0206183531026889,6.027106511701368,0.9455904105756956,2.766877944222504,4.765572035056532,1.604882218228133,2.0362624291653137,,a
294,5844.csv,millinletTemp,850.2786893900565,3.690401336462633,1.9210417320981428,0.1455686588960976,0.0133086045022166,0.0209185890020277,7.165075657767089,1.000775001086212,2.596953774417446,5.625632733599844,1.6056378363345205,1.9133837169636567,,a
295,5845.csv,millinletTemp,850.5036379882563,3.852741128362446,1.9628400669342487,0.3680479475459546,0.0864712979137851,0.0214027149016308,6.366446015608504,1.0763850470694023,2.315171694051859,6.564909841283769,1.6120913135057688,3.3424553614359165,,a
296,5846.csv,millinletTemp,850.4004993597952,3.545022631723462,1.8828230484364328,0.2341893749035608,0.3544861532903249,0.0205049905228358,5.786798969886882,0.9919699746994832,2.554895943875941,6.327738718846376,1.5238894334295563,2.785273651139034,,a
297,5847.csv,millinletTemp,850.2814840206187,2.6789772031475327,1.6367581382560872,0.3231394656876533,0.4792509038444321,0.01776996383332,4.879354681158016,0.932215201951632,2.537879150098739,5.833521124517543,1.33480718833769,1.4551383910156956,,a
298,5848.csv,millinletTemp,850.1763976488628,3.0439079313032598,1.7446798936490495,0.128811172773217,-0.344232346819056,0.0190281179660128,5.0091343279009655,0.9096777787557828,2.877417303087052,4.539762911636366,1.4710188752796525,1.5744923080443325,,a
299,5849.csv,millinletTemp,850.2814897435896,3.360570200715504,1.833185806380658,-0.0227465993013622,-0.4937747177334137,0.0199604550395434,5.13135817614691,0.9215896652362836,2.667823451374185,4.594291796717132,1.579770660245112,1.691681857684805,,a
300,5850.csv,millinletTemp,849.991461814454,3.99398895201496,1.9984966730057272,-0.0890373420608699,-0.4915252430797387,0.0217762984310043,6.519370056862075,1.0156139276510496,2.89673109494902,5.835488271502589,1.754210079258466,2.295788194961087,,a
301,5851.csv,millinletTemp,850.3310485065101,2.8355338474932945,1.683904346301563,-0.2073476697537178,0.2483386216716554,0.0183770377287017,4.2640084949828285,0.9383569136006864,2.305006648374461,4.878895760557809,1.3578826329611997,2.226317074301096,,a
